Date,Close,High,Low,Open,Volume,Daily_Return,Norm_Close,Rolling_Std,Rolling_Ann_Vol,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_High,BB_Low,BB_Mid,BB_Width,Volatility_20,SMA20_Signal,RSI_Signal,MA_Cross,Future_Close,signal,MACD_Crossover,Combined_Signal
2018-01-18,1036.280029296875,1100.31005859375,967.7589721679688,1016.4400024414062,5938319872.0,0.0217205120008627,3.2294536986076765,0.0786444553439926,1.2484420250059751,1077.941851806641,807.5689813232422,1131.137570765987,1026.8163616845538,50.99496153747286,104.32120908143315,1,-30.936944378851024,1469.5807935320563,686.302910081225,1077.941851806641,72.66420560052012,0.0812201172312167,0,0,1,-0.04829874548927193,1,1,2
2018-01-19,1039.0999755859375,1093.219970703125,1003.7100219726562,1028.8199462890625,4084450048.0,0.0027212203355648,3.2382417536850934,0.0785695032665164,1.2472521976624766,1094.033999633789,819.4087005615235,1116.977940738287,1027.7262590105822,51.15353386963599,89.25168172770486,1,-36.80517738606346,1449.8826477154666,738.1853515521116,1094.033999633789,65.05257573362296,0.0797794881671425,0,0,1,0.018939518981164527,1,1,2
2018-01-20,1155.1500244140625,1167.1099853515625,1044.949951171875,1044.949951171875,3975190016.0,0.1116832369885156,3.599899074888012,0.0806612633542233,1.280457859629376,1113.954852294922,833.1809008789063,1122.850568996099,1037.165056447877,57.27996373626012,85.6855125482216,1,-32.29707725243739,1434.9432256013426,792.9664789885012,1113.954852294922,57.630409822289344,0.0819968475822224,1,0,1,-0.08580703200648332,0,1,2
2018-01-21,1049.5799560546875,1155.6800537109375,1021.5,1155.6800537109375,3378089984.0,-0.0913907857232001,3.270901469909775,0.0748636109246336,1.1884229805292734,1127.801800537109,844.9035198974609,1111.5781670051124,1038.084678640974,51.0119954863191,73.49348836413833,1,-35.59128114921653,1410.2843291915228,845.3192718826958,1127.801800537109,50.094356742449385,0.0860107534650367,0,0,1,0.005326023861619733,1,1,2
2018-01-22,1003.260009765625,1089.0999755859375,930.7410278320312,1055.3499755859375,3810099968.0,-0.0441318891637151,3.126550408774284,0.0751067233416582,1.1922822705057463,1133.7426025390623,855.65166015625,1094.9138351221145,1035.5050735390964,48.50407255667883,59.40876158301785,1,-39.740806344269615,1400.0370471818987,867.4481578962263,1133.7426025390623,46.97617325951393,0.081743907730284,0,0,1,0.10347261478875147,2,1,2
2018-01-23,986.22900390625,1023.22998046875,920.5399780273438,1004.1699829101562,3556699904.0,-0.0169756650256135,3.0734751363492365,0.0747715791087047,1.1869620207433518,1134.918054199219,865.9721600341796,1078.1930918581352,1031.8549943070338,47.5778745436013,46.33809755110133,1,-42.24917630094892,1398.3748983644775,871.4612100339598,1134.918054199219,46.42746552325315,0.0797607942270167,0,0,1,0.2634084019334617,2,1,2
2018-01-24,1058.780029296875,1062.43994140625,965.8079833984376,987.4769897460938,3944039936.0,0.0735640759937756,3.299572494844612,0.0737449458408698,1.1706647228572116,1138.8109558105468,877.8821405029297,1075.2064668487103,1033.8494413433184,51.80026356278486,41.35702550539213,1,-37.7841986773265,1395.258479976119,882.3634316449748,1138.8109558105468,45.037769062038215,0.0812114950010192,0,0,1,0.11671919816692777,2,1,2
2018-01-25,1056.030029296875,1104.6600341796875,1034.739990234375,1063.219970703125,4050190080.0,-0.0025973289294342,3.2910024197489864,0.0738020228710163,1.1715707926212626,1141.7264587402344,890.4309808349609,1072.2562456868898,1035.4924478583966,51.63050806866959,36.763797828493125,1,-33.90194108338041,1392.9644637563852,890.4884537240836,1141.7264587402344,44.01019230006519,0.0812019911447765,0,0,1,0.01429881269189992,1,1,2
2018-01-26,1055.1700439453125,1080.5999755859375,996.7839965820312,1052.699951171875,3617690112.0,-0.0008143569100351,3.2883223691875214,0.0736717358827704,1.1695025508014645,1142.4009582519532,902.846221923828,1069.6275992651088,1036.9500475685386,51.57358841316003,32.67755169657016,1,-30.390549772242693,1392.6313747138674,892.1705417900388,1142.4009582519532,43.807809272990255,0.0807142715644382,0,0,1,0.05983871036781441,2,1,2
2018-01-27,1107.0699462890625,1121.97998046875,1042.1199951171875,1055.75,3002870016.0,0.0491862924289385,3.450062754838999,0.0733902745974861,1.1650344914141362,1140.0959533691407,915.8670007324218,1075.3879603457171,1042.144114140429,54.811353724020144,33.24384620528781,1,-23.859404210820045,1390.736075002917,889.4558317353645,1140.0959533691407,43.96825037280417,0.0778039204070279,0,0,1,-0.06348280654004135,0,1,2
2018-01-28,1246.010009765625,1257.77001953125,1111.780029296875,1111.780029296875,5372329984.0,0.1255025158458094,3.883054310397217,0.0760523063372255,1.207292935207202,1144.969952392578,931.3171606445312,1101.6375064103183,1057.2452915941476,62.11410153972174,44.392214816170736,1,-10.168828479949704,1399.832224704101,890.1076800810552,1144.969952392578,44.51859575510289,0.0826153155772697,1,0,1,-0.26502599018703643,0,1,2
2018-01-29,1182.3599853515625,1256.699951171875,1169.0799560546875,1246.699951171875,3715079936.0,-0.0510830763117505,3.684695950736524,0.0761423732073886,1.2087227024461071,1139.1009521484375,946.1299401855468,1114.0563493243558,1066.5130466872895,57.52752713508738,47.54330263706629,1,-5.614192527243318,1384.6734408000666,893.5284634968084,1139.1009521484375,43.11689638893889,0.0781294134533504,1,0,1,-0.18466542011149623,0,1,2
2018-01-30,1071.1300048828125,1184.6300048828125,1058.969970703125,1184.1300048828125,4107859968.0,-0.0940745473855637,3.338059846917566,0.0785786181760255,1.24739689236518,1129.866455078125,957.2498205566408,1107.452296333349,1066.8550435906616,50.50858861728466,40.59725274268749,1,-10.048193937297704,1371.038776570011,888.6941335862393,1129.866455078125,42.69041184609906,0.0805549927074267,0,0,1,-0.22074631180996906,0,1,2
2018-01-31,1118.31005859375,1128.6600341796875,1034.5,1071.0899658203125,3757560064.0,0.0440469910243055,3.4850913390333385,0.0787552427999106,1.2502007213464428,1128.0354553222655,966.5874011230468,1109.1227212964875,1070.666526183483,53.1213063138669,38.456195113004696,1,-9.751401253584396,1368.9747665149746,887.0961441295565,1128.0354553222655,42.71839330154312,0.0792050687301896,0,0,1,-0.3758877661824941,0,1,2
2018-02-01,1036.7900390625,1161.3499755859375,984.8189697265624,1119.3699951171875,5261680128.0,-0.072895722348916,3.2310430884225525,0.0764234730689481,1.2131850244096734,1116.2149597167968,973.267861328125,1097.9946163374127,1068.157156767114,48.369838292194174,29.837459570298734,1,-14.696109437032293,1350.615160738918,881.8147586946757,1116.2149597167968,41.99911477294526,0.0771155646091805,0,0,1,-0.2350215767943613,0,1,2
2018-02-02,915.7849731445312,1035.77001953125,757.97998046875,1035.77001953125,6713290240.0,-0.1167112543127686,2.8539439968341545,0.0781492622358854,1.240581078115947,1092.1832061767575,977.6672412109376,1069.9623635385078,1056.8703283506263,42.31896494905857,13.092035187881493,1,-25.153227055559626,1304.232284421262,880.1341279322535,1092.1832061767575,38.83031290817824,0.0767210155784855,0,0,1,-0.17331249653014313,0,1,2
2018-02-03,964.0189819335938,991.9429931640624,847.6900024414062,919.2109985351562,3243480064.0,0.0526695787805311,3.004260025010636,0.078652684503574,1.2485726588644843,1072.045654296875,983.258660888672,1053.6633817531365,1049.9924508382535,45.25860256309111,3.6709309148830016,1,-27.659465062846493,1249.6642278274026,894.4270807663474,1072.045654296875,33.13638235808579,0.0783203272817079,0,0,1,-0.15166918684981667,0,1,2
2018-02-04,834.6820068359375,969.031982421875,805.0640258789062,964.6669921875,2997090048.0,-0.1341643448122119,2.601195447109564,0.0824383189917913,1.3086677433269571,1049.1837524414063,986.0281213378906,1019.9739394581828,1034.043529060304,39.45244638207022,-14.069589602121257,-1,-36.3199884638806,1225.4138356274518,872.953669255361,1049.1837524414063,33.5937499558043,0.0823857767667739,0,0,1,0.05892421664254788,2,-1,0
2018-02-05,697.9509887695312,856.64599609375,644.5989990234375,834.9580078125,4269530112.0,-0.1638121068222352,2.17508814066214,0.0869920357954417,1.3809557565478066,1031.3968048095703,985.5876416015624,970.431947044544,1009.1477853350616,34.42456456860245,-38.71583829051747,-1,-48.772989721821446,1264.7642616304583,798.0293479886823,1031.3968048095703,45.252701139398106,0.0803031725794922,0,0,1,0.23277277612892577,2,-1,0
2018-02-06,793.1220092773438,796.4390258789062,574.4190063476562,707.7369995117188,6518269952.0,0.1363577415021597,2.4716782470909613,0.0884987665115602,1.4048743651533584,1020.3404052734376,985.5571813964845,943.1534950803594,993.1458759974528,40.14265397290064,-49.99238091709333,-1,-48.03962587871785,1275.8155842525075,764.8652262943672,1020.3404052734376,50.07646029867971,0.0871179307913297,0,0,1,0.027155927606663965,1,-1,0
2018-02-07,757.0679931640625,851.2000122070312,723.4329833984375,790.427978515625,3896179968.0,-0.0454583477592962,2.3593198377856126,0.0887487488284909,1.4088427114099311,1006.3798034667968,984.162081298828,914.524956324006,975.6586254172016,38.76364230303187,-61.13366909319552,-1,-47.34473124385603,1286.2005170245134,726.5590899090803,1006.3798034667968,55.60936588627568,0.0871840398979673,0,0,1,0.14746228616032409,2,-1,0
2018-02-08,817.8070068359375,845.0859985351562,755.843017578125,755.843017578125,3708189952.0,0.0802292716378414,2.548606349931862,0.0863849586170786,1.3713187051043774,995.3151550292968,984.1365014648436,899.6452717873802,963.9659129297006,42.3562738253016,-64.32064114232037,-1,-40.42536263438471,1286.3611032039848,704.2692068546089,995.3151550292968,58.48317423964495,0.089559346744023,0,0,1,0.03356658544139646,1,-1,0
2018-02-09,883.864990234375,884.0040283203125,788.833984375,818.47998046875,2495820032.0,0.0807745383033744,2.754468851164657,0.0878911404248607,1.3952286000602234,981.7509033203124,985.3925415039064,897.2175361638409,958.0325112485654,46.06253576420367,-60.81497508472444,-1,-29.535757261431016,1266.964120060909,696.5376865797161,981.7509033203124,58.102970066235,0.08763051650987,0,0,-1,0.044911818349307575,1,-1,-2
2018-02-10,860.4149780273438,917.4000244140624,825.5770263671875,882.4669799804688,2930530048.0,-0.0265312151359372,2.68138944548917,0.0869037540766285,1.379554327708048,972.2926544189452,989.103641357422,891.5556041428413,950.801582861808,44.957469386590375,-59.24597871896685,-1,-22.37340871653874,1260.4125433346,684.1727655032905,972.2926544189452,59.266083643887846,0.0856210128892451,0,0,-1,0.08898152299926254,2,-1,-2
2018-02-11,814.6599731445312,859.2880249023438,788.2219848632812,859.2880249023438,2486650112.0,-0.0531778340118092,2.538798962635929,0.0848272896291282,1.3465914765019302,962.8626525878906,991.0091003417969,879.7255070661782,940.7170191790468,42.79990604324044,-60.99151211286869,-1,-19.295153688352457,1258.557068619633,667.1682365561483,962.8626525878906,61.41985364932434,0.0858546985372006,0,0,-1,0.15902346144253388,2,-1,-2
2018-02-12,868.7069702148438,875.93701171875,817.5079956054688,817.5079956054688,2243450112.0,0.0663430128544242,2.707230534848884,0.0836651707329448,1.32814341094279,956.9865509033204,994.5002795410156,878.0303475505883,935.3829414779948,46.09100241928012,-57.35259392740659,-1,-12.524988402312282,1255.2497477918464,658.7233540147943,956.9865509033204,62.33383250934696,0.0873433993210644,0,0,-1,0.1213389826876401,2,-1,-2
2018-02-13,845.2579956054688,870.708984375,828.8369750976562,869.2930297851562,2081170048.0,-0.0269929624296392,2.634154362733336,0.0836931527342705,1.3285876114429525,946.31044921875,996.088759765625,872.9884472513392,928.7070195615114,44.884367366963815,-55.71857231017225,-1,-8.712773428062349,1244.520592564921,648.1003058725793,946.31044921875,63.02585871103198,0.0856032727438344,0,0,-1,0.09306392286297904,2,-1,-2
2018-02-14,923.5609741210938,926.4290161132812,844.2789916992188,844.2789916992188,2818370048.0,0.0926379625188114,2.87817705585699,0.0854302988011937,1.356163950347388,939.6869964599608,999.0832592773436,880.7688360005321,928.3258310103694,49.62677268584003,-47.55699500983724,-1,-0.4409569021818669,1233.710192078422,645.6638008414999,939.6869964599608,62.57896442669123,0.0884995029541799,0,0,-1,0.02198448903993966,1,-1,-2
2018-02-15,936.9760131835938,951.947998046875,911.1110229492188,923.72802734375,2900100096.0,0.0145253420601345,2.919983562102944,0.0786802583397379,1.2490103799435746,933.777294921875,1002.5659399414062,889.4160940286955,928.966585245423,50.413966342701166,-39.55049121672744,-1,6.052437512742351,1222.9902688828972,644.5643209608527,933.777294921875,61.94474325598578,0.0885849448012968,1,0,-1,-0.04440352892550947,1,-1,-2
2018-02-16,944.2100219726562,950.0050048828124,917.8480224609376,934.7860107421876,2369449984.0,0.0077205912288866,2.9425275615810094,0.0783882110241625,1.2443742725351152,925.6342987060548,1006.7096801757812,897.8459290969972,930.0957287066994,50.85991970778687,-32.24979960970222,-1,10.682503295814058,1203.8331673469331,647.4354300651762,925.6342987060548,60.10988768021518,0.0878024522310954,1,0,-1,-0.09980725842645644,0,-1,-2
2018-02-17,974.114990234375,976.594970703125,940.7540283203124,944.7479858398438,2525720064.0,0.0316719453996483,3.0357231338483635,0.0785015149834642,1.246172917128342,912.039547729492,1011.1201403808594,909.57963081044,933.3564147457864,52.75167722402068,-23.776783935346543,-1,15.324415176135794,1149.9414135049278,674.1376819540563,912.039547729492,52.16919954133319,0.0828756538577234,1,0,-1,-0.1655554232795945,0,-1,-2
2018-02-18,923.9210205078124,982.9329833984376,915.4450073242188,973.3489990234376,2567290112.0,-0.0515277664647022,2.879299101155931,0.0790822347733853,1.2553915580016126,899.1175994873047,1015.2534204101562,911.7859984561896,932.6574966540848,49.31971095289855,-20.87149819789522,-1,14.5837607308697,1102.447373091116,695.7878258834933,899.1175994873047,45.228738425263664,0.082887626549124,1,0,-1,-0.06465054187865082,0,-1,-2
2018-02-19,943.864990234375,957.7769775390624,921.5540161132812,921.6680297851562,2169019904.0,0.0215862279176208,2.941452307796484,0.0763240623263231,1.2116069277938697,892.7543487548828,1018.9960607910156,916.7212279605258,933.487681363736,50.6923790265385,-16.766453403210107,-1,14.951044420443854,1081.6030852293084,703.9056122804574,892.7543487548828,42.3069877481552,0.0806378908026988,1,0,-1,-0.10949656641070482,0,-1,-2
2018-02-20,895.3709716796875,965.2650146484376,892.9539794921875,943.5670166015624,2545260032.0,-0.0513781304068134,2.790325987541093,0.0750810460495248,1.1918746561297868,881.6073944091797,1021.4506604003906,913.4365731480892,930.6642213871396,47.33521865097124,-17.22764823905061,-1,11.591879667682685,1039.6995213420832,723.5152674762762,881.6073944091797,35.86451927138178,0.0805222431529258,1,0,-1,-0.056469302356589646,0,-1,-2
2018-02-21,849.9710083007812,912.375,830.56298828125,894.135009765625,2531729920.0,-0.0507051990905371,2.648841952815322,0.0752161491854388,1.1940193519236282,872.2664428710938,1020.761201171875,903.6726400946573,924.6869463437058,44.37246857961643,-21.01430624904868,-1,6.2441773261477,1013.7865779773816,730.746307764806,872.2664428710938,32.448831721754544,0.0797285914398336,0,0,-1,0.022758416406809534,1,-1,-2
2018-02-22,812.844970703125,875.926025390625,802.6680297851562,849.2620239257812,2150370048.0,-0.0436791810956902,2.5331427054644404,0.0755477478376321,1.1992833173363542,867.1194427490234,1017.763701171875,889.6991524959599,916.4023555555146,42.05438193266127,-26.703203059554767,-1,0.4442244125132859,1009.4198010583588,724.8190844396879,867.1194427490234,32.821397213330044,0.0760155132710669,0,0,-1,0.08048280582793432,2,-1,-2
2018-02-23,864.1890258789062,886.3179931640625,794.791015625,811.5850219726562,2334820096.0,0.0631658643730892,2.693150854035488,0.0752044661335559,1.1938338892246094,862.1279449462891,1015.4290417480468,885.7745176317978,912.5347015053954,46.23742544545937,-26.76018387359761,-1,0.3097948787763549,997.307622055966,726.948267836612,862.1279449462891,31.35953959086637,0.0764561013516164,1,0,-1,-0.010402875991613159,1,-1,-2
2018-02-24,840.5150146484375,879.531005859375,818.5499877929688,861.593017578125,1926579968.0,-0.0273944825975909,2.6193733798319254,0.075325002548025,1.1957473454842853,862.4195953369141,1012.2849426269532,878.8115171728193,907.1999098863616,44.63736389987097,-28.388392713542203,-1,-1.0547311689345875,997.3861567924674,727.4530338813607,862.4195953369141,31.299511788766143,0.0702646123351755,0,0,-1,0.03769712260505731,1,-1,-2
2018-02-25,844.8099975585938,853.14599609375,822.3809814453125,839.458984375,1646960000.0,0.005109941922873,2.6327582256771858,0.0753435737581438,1.1960421543054045,869.7625457763672,1008.3475415039062,873.5805141552462,902.5784348991194,45.00916241642502,-28.99792074387324,-1,-1.3314073594124949,982.245131557679,757.2799599950555,869.7625457763672,25.86512521780472,0.0583329784096241,0,0,-1,0.0142553116321531,1,-1,-2
2018-02-26,869.3150024414062,880.3920288085938,842.3189697265625,845.2780151367188,2044480000.0,0.0290065280401856,2.709125400973321,0.0749357770927996,1.1895685829335112,873.5721954345703,1002.670440673828,872.9242815838862,900.1144769392888,47.18836951198397,-27.19019535540258,-1,0.3810544232465318,980.434555852132,766.7098350170085,873.5721954345703,24.465604783678288,0.0506383623115189,0,0,-1,-0.013907532737287176,1,-1,-2
2018-02-27,878.2650146484375,896.2589721679688,867.0969848632812,870.364990234375,2053980032.0,0.0102954765325524,2.7370171379627832,0.0708429784451008,1.1245974186050762,879.632046508789,997.2651403808594,873.7459328245865,898.4959982510776,47.99890893562235,-24.75006542649112,-1,2.256947481726396,972.1654760083132,787.0986170092649,879.632046508789,21.039121952590108,0.0491819445060894,0,0,-1,-0.013193097686409305,1,-1,-2
2018-02-28,855.198974609375,890.1079711914062,855.1240234375,877.9340209960938,1963980032.0,-0.0262631889627251,2.6651343396742493,0.0704799553233297,1.1188346052028406,881.5016448974609,988.3743200683592,870.8925546376308,895.2888113146552,46.037836779763325,-24.39625667702433,-1,2.0886049849545536,970.402611578269,792.6006782166528,881.5016448974609,20.17034618038616,0.0467201401043532,0,0,-1,-0.0017714633181982187,1,-1,-2
2018-03-01,872.2000122070312,880.302001953125,851.9199829101562,856.0120239257812,1868519936.0,0.0198796281361559,2.7181162192798727,0.0687465156034893,1.0913171027343251,880.9183959960938,980.7019213867188,871.0937019560001,893.5785298992756,47.732868929708914,-22.48482794327549,-1,3.200026974962711,969.9027100832608,791.9340819089267,880.9183959960938,20.20262364632504,0.0432586352361082,0,0,-1,-0.06334444240340797,0,-1,-2
2018-03-02,856.85302734375,876.3779907226562,852.4219970703125,871.7639770507812,1894419968.0,-0.0175957173222767,2.6702890146363285,0.0681645567615093,1.0820787925193998,880.7402984619141,974.740380859375,868.9028289387309,890.85812230257,46.31845990195964,-21.95529336383913,-1,2.983649243519256,969.9021268563076,791.5784700675207,880.7402984619141,20.247019138354787,0.0430133131447055,0,0,-1,-0.12140008889724674,0,-1,-2
2018-03-03,857.2249755859375,868.4539794921875,855.2069702148438,856.7109985351562,1699369984.0,0.0004340863955869,2.671448150769868,0.0670081486194881,1.06372138237213,882.8685485839844,966.4208813476564,867.1062361152242,888.3667781013379,46.359944876356806,-21.260541986113708,-1,2.9427204969957472,967.5384136570136,798.1986835109553,882.8685485839844,19.18062778628357,0.0411098870063571,0,0,-1,-0.17805007043901167,0,-1,-2
