Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-01-04,23.077381134033203,23.189225989653618,22.80895234279661,22.83132188279449,38409100
2010-01-05,23.084836959838867,23.18922672763328,22.84623421433943,23.002818154938776,49749600
2010-01-06,22.943166732788086,23.174312957304856,22.75675816607161,23.025185535057876,58182400
2010-01-07,22.70456314086914,22.890971700573537,22.510698068114436,22.83877610922137,50559700
2010-01-08,22.86115074157715,23.025189798676656,22.547984234616443,22.577810293462587,51197400
2010-01-11,22.570348739624023,22.93570934580916,22.45850388829134,22.898426780575303,68754700
2010-01-12,22.42122459411621,22.66728387181977,22.301923212331737,22.480875285008448,65912100
2010-01-13,22.630006790161133,22.756764708859833,22.37649095276373,22.56289957307447,51863500
2010-01-14,23.084836959838867,23.18922672763328,22.56289380960498,22.600174955270063,63228100
2010-01-15,23.010278701782227,23.29361915618098,22.898432400813313,23.174317762519948,79913200
2010-01-19,23.18922233581543,23.29361066165514,22.876055936112014,22.92825009903187,46575700
2010-01-20,22.80895233154297,23.06992460931818,22.6001742248859,22.972991358226345,54849500
2010-01-21,22.376482009887695,22.905881597344184,22.36902549739311,22.823862804272427,73086700
2010-01-22,21.59355926513672,22.518146647019552,21.50408398442802,22.369019282926462,102004600
2010-01-25,21.861995697021484,22.115511452486352,21.697956676149577,21.80234501468766,63373000
2010-01-26,21.9962100982666,22.257182366920212,21.69050017338748,21.77252039495462,66639900
2010-01-27,22.12297248840332,22.23481736287191,21.638310417582925,21.884369710287725,63949500
2010-01-28,21.742692947387695,22.27209396379,21.54137137401565,22.249724426020542,117513700
2010-01-29,21.011980056762695,22.30938389258847,20.6242497824649,22.294470861534343,193888500
2010-02-01,21.18346405029297,21.235658208223434,20.818103522595575,21.168551027403083,85931100
2010-02-02,21.22075653076172,21.250582592487646,20.982153725693898,21.15365073624818,54413700
2010-02-03,21.347511291503906,21.466814098578244,20.967239016033584,21.071627372265855,61397900
2010-02-04,20.758460998535156,21.25057956952841,20.736091455422848,21.161102819263863,77850000
2010-02-05,20.89267349243164,21.086538581697926,20.557137487512193,20.877760465060874,80960100
2010-02-08,20.668977737426758,20.937406481479133,20.55713290146635,20.885212319509893,52820600
2010-02-09,20.885211944580078,21.131271148149438,20.691346902042977,20.855385897027805,59195800
2010-02-10,20.87030029296875,21.056708835873632,20.75845545166268,20.900126342482004,48591300
2010-02-11,20.967235565185547,21.17601224328902,20.654069125845883,20.825564660626437,65993700
2010-02-12,20.82556915283203,20.9225009996911,20.564596826724873,20.736092398498094,81117200
2010-02-16,21.237579345703125,21.252562107713388,20.990369487873135,21.072771821259913,51935600
2010-02-17,21.41737174987793,21.46231861451675,21.245074244733242,21.372424885239113,45882900
2010-02-18,21.7020320892334,21.74698037226492,21.357437159000117,21.417366774207416,42856500
2010-02-19,21.552207946777344,21.664575792417377,21.49227833384701,21.567190707218597,44451800
2010-02-22,21.522249221801758,21.679565398440012,21.46231958994793,21.604653001413944,36707100
2010-02-23,21.22259521484375,21.5971556679323,21.042806368821417,21.48478781777268,52266200
2010-02-24,21.447338104248047,21.567198803941295,21.260057814927965,21.36493574855516,43165900
2010-02-25,21.424863815307617,21.462319298895146,20.99037363305076,21.17765390865863,48735300
2010-02-26,21.477294921875,21.612136904086377,21.357435699650363,21.462312161888264,40370600
2010-03-01,21.73949432373047,21.761967041923302,21.37242516195164,21.552214051669733,43805400
2010-03-02,21.319988250732422,21.949250160777883,21.155182104324428,21.78444401436989,93123900
2010-03-03,21.319988250732422,21.43235757161111,21.23758589194606,21.35744516730374,48442100
2010-03-04,21.447338104248047,21.4623208703141,21.177655459235076,21.319987450356983,42890600
2010-03-05,21.41737174987793,21.48479276125369,21.29002110937206,21.469809996762397,56001800
2010-03-08,21.447338104248047,21.67207530873327,21.3499529824891,21.36493574855516,39414500
2010-03-09,21.574684143066406,21.80691268090831,21.387403893807722,21.39489527523826,50271600
2010-03-10,21.7020320892334,21.80690998747222,21.574681478313547,21.61962976134507,44891400
2010-03-11,21.859357833862305,21.866849217661564,21.61214788382819,21.642111990189868,35349700
2010-03-12,21.926780700683594,22.00918307172507,21.754483145336753,21.96423619399013,31700200
2010-03-15,21.941761016845703,22.001690656738393,21.732006562803623,21.859357226180006,37512000
2010-03-16,22.001680374145508,22.091574077554622,21.87432977028705,22.039135845760196,36723500
2010-03-17,22.196456909179688,22.376247225248033,22.024159404185507,22.099071797741473,50385700
2010-03-18,22.181480407714844,22.263882772633423,22.09907661396089,22.196461746622983,43845200
2010-03-19,22.16649055480957,22.398717665264883,21.98670168586014,22.293841182253114,81332100
2010-03-22,22.173988342285156,22.248900749864784,22.016672143484406,22.099075934705528,37718200
2010-03-23,22.383729934692383,22.398712694321777,22.031643656409237,22.16648563540458,42026600
2010-03-24,22.211429595947266,22.361254315081126,22.17397413058101,22.26386781899379,33987700
2010-03-25,22.481121063232422,22.90062841722038,22.32380491246513,22.34627905652757,73168700
2010-03-26,22.21893310546875,22.623459210685194,22.16649485379296,22.54105542728884,55595500
2010-03-29,22.16649055480957,22.33878804228174,22.13652502890054,22.256384274866825,33336000
2010-03-30,22.301342010498047,22.368763043517756,22.09907891143893,22.196464054225437,34954800
2010-03-31,21.941761016845703,22.26388193824684,21.851865842589007,22.20395229835415,63760000
2010-04-01,21.844369888305664,22.129036689859063,21.439845260881125,21.986703289082364,74768100
2010-04-05,21.926780700683594,22.04663999386709,21.746991760908347,21.821902747521424,34331200
2010-04-06,21.964223861694336,22.158995460967596,21.709522649478124,21.83687325558623,47366800
2010-04-07,21.98670196533203,22.144016691849306,21.82938580997982,21.84436857312478,58318800
2010-04-08,22.4137020111084,22.45864887431124,21.949246328562296,21.964229092574918,63713800
2010-04-09,22.728334426879883,22.78077267558598,22.39872074079642,22.436177653325856,54752500
2010-04-12,22.713348388671875,22.840699015249367,22.63094462181735,22.6609101475226,37068800
2010-04-13,22.810739517211914,22.8481950030599,22.57101954974513,22.586002315618405,41374600
2010-04-14,23.08791160583496,23.222753629717904,22.96805234656903,23.065438887744524,68941200
2010-04-15,23.125370025634766,23.185299659176394,23.005509329716336,23.087913111649264,52745400
2010-04-16,22.975547790527344,23.20777496780415,22.923109533932774,23.065442965286124,88703100
2010-04-19,23.252716064453125,23.41003078549088,23.04296167423457,23.05045305554611,64970300
2010-04-20,23.492433547973633,23.552363167072144,23.32013464283494,23.387555642925122,52199500
2010-04-21,23.469959259033203,23.59730987742987,23.395046878417258,23.469959259033203,55343100
2010-04-22,23.514911651611328,23.619789580697326,23.147842471898215,23.252720400984213,84847600
2010-04-23,23.192787170410156,23.657242853066414,22.960560043499537,23.31264785370453,126766600
2010-04-26,23.305158615112305,23.432509263292403,23.117878334190696,23.22275483427955,63649300
2010-04-27,23.110387802124023,23.4100359768608,23.035475401231025,23.185300203017018,68730900
2010-04-28,23.155330657958984,23.222751664194085,22.93808630473973,23.162822039633433,64557900
2010-04-29,23.22275161743164,23.544873884609608,22.97554173801238,23.170313374651034,52665200
2010-04-30,22.878162384033203,23.28268709346267,22.86317961694888,23.27519570992051,63214800
